element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,ict_index,fixture,was_home,fixture_difficulty
211,Daniel Muñoz,DEF,8,1,48,90,0.0,0.08,1.62,0,0,1,5.5,77,False,2
394,Bruno Guimarães Rodriguez Moura,MID,8,2,63,84,0.05,0.26,0.9,0,0,1,5.5,76,True,2
488,Fraser Forster,GK,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,79,True,2
423,Elliot Anderson,MID,8,2,50,77,0.26,0.44,0.89,0,0,0,14.1,77,True,2
475,Charlie Taylor,DEF,8,1,40,12,0.0,0.01,0.28,0,0,1,1.2,78,True,2
99,Bryan Mbeumo,MID,8,2,75,90,0.03,0.05,1.33,0,0,2,6.2,75,False,3
32,Matty Cash,DEF,8,2,44,90,0.0,0.0,1.78,0,0,1,1.1,72,False,3
463,Adam Lallana,MID,8,0,50,0,0.0,0.0,0.0,0,0,0,0.0,78,True,2
417,Sandro Tonali,MID,8,2,55,65,0.0,0.01,0.57,0,0,1,2.8,76,True,2
245,Issa Diop,DEF,8,-2,45,22,0.03,0.0,0.17,0,0,1,1.7,72,True,3
128,Igor Julio dos Santos de Paulo,DEF,8,6,44,90,0.05,0.0,2.02,0,0,0,1.9,76,False,4
403,Joelinton Cássio Apolinário de Lira,MID,8,2,60,90,0.57,0.09,1.12,0,0,1,6.6,76,True,2
48,John McGinn,MID,8,1,52,7,0.0,0.01,0.21,0,0,0,1.6,72,False,3
343,Oscar Bobb,MID,8,0,47,0,0.0,0.0,0.0,0,0,0,0.0,80,False,2
561,Pedro Cardoso de Lima,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,80,True,5
490,Pierre-Emile Højbjerg,MID,8,0,50,0,0.0,0.0,0.0,0,0,0,0.0,79,True,2
88,Nathan Collins,DEF,8,1,45,90,0.0,0.03,1.33,0,0,2,6.2,75,False,3
577,Jesper Lindstrøm,MID,8,0,52,0,0.0,0.0,0.0,0,0,0,0.0,73,False,2
200,Marc Guéhi,DEF,8,2,44,90,0.0,0.01,1.62,0,0,1,2.1,77,False,2
112,Mathias Jorgensen,DEF,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,75,False,3
590,William Osula,FWD,8,1,50,1,0.0,0.0,0.01,0,0,0,0.0,76,True,2
303,Harry Souttar,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,78,False,2
207,Jean-Philippe Mateta,FWD,8,1,74,24,0.12,0.0,0.27,0,0,0,2.8,77,False,2
616,Ben Nelson,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,78,False,2
342,Bernardo Veiga de Carvalho e Silva,MID,8,2,65,90,0.35,0.17,0.97,0,0,1,7.9,80,False,2
581,Filip Jørgensen,GK,8,0,43,0,0.0,0.0,0.0,0,0,0,0.0,74,False,5
62,David Brooks,MID,8,0,49,0,0.0,0.0,0.0,0,0,0,0.0,71,True,5
503,Son Heung-min,MID,8,8,98,69,0.41,0.06,0.72,1,0,1,12.0,79,True,2
132,Solly March,MID,8,0,65,0,0.0,0.0,0.0,0,0,0,0.0,76,False,4
502,Manor Solomon,MID,8,0,54,0,0.0,0.0,0.0,0,0,0,0.0,79,True,2
332,Nathaniel Phillips,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,74,True,4
418,Kieran Trippier,DEF,8,0,57,0,0.0,0.0,0.0,0,0,0,0.0,76,True,2
362,John Stones,DEF,8,9,53,90,0.26,0.06,0.97,1,0,1,8.9,80,False,2
278,Sam Morsy,MID,8,2,49,90,0.0,0.05,1.74,0,0,2,2.9,73,True,2
649,Jayden Meghoma,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,75,False,3
399,Lewis Hall,DEF,8,1,43,90,0.0,0.1,1.11,0,0,1,6.8,76,True,2
178,Marc Guiu Paz,FWD,8,0,49,0,0.0,0.0,0.0,0,0,0,0.0,74,False,5
286,Tom Cannon,FWD,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,78,False,2
484,Ben Davies,DEF,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,79,True,2
331,Tyler Morton,MID,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,74,True,4
208,Matheus França de Oliveira,MID,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,77,False,2
241,Calvin Bassey,DEF,8,0,45,90,0.0,0.01,1.68,0,0,3,1.8,72,True,3
11,Eddie Nketiah,FWD,8,2,59,65,0.25,0.06,1.35,0,0,1,10.5,77,False,2
240,Andreas Hoelgebaum Pereira,MID,8,0,53,67,0.92,0.24,1.51,0,0,2,4.3,72,True,3
666,Caleb Kporha,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,77,False,2
541,Matheus Santos Carneiro Da Cunha,FWD,8,2,65,66,0.04,0.19,1.0,0,0,1,2.4,80,True,5
233,Amadou Onana,MID,8,2,51,74,0.0,0.03,1.54,0,0,1,2.6,72,False,3
54,Morgan Rogers,MID,8,6,53,82,0.65,0.19,1.57,1,0,1,7.2,72,False,3
10,Reiss Nelson,MID,8,1,50,22,0.0,0.11,0.17,0,0,1,3.9,72,True,3
187,Tosin Adarabioyo,DEF,8,-1,44,52,0.0,0.0,1.84,0,0,2,0.3,74,False,5
416,Matt Targett,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,76,True,2
46,Filip Marschall,GK,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,72,False,3
144,Jan Paul van Hecke,DEF,8,1,45,9,0.0,0.0,0.07,0,0,0,0.7,76,False,4
591,Jean-Clair Todibo,DEF,8,0,44,90,0.0,0.01,1.92,0,0,4,4.0,79,False,4
631,Jack Clarke,MID,8,2,55,70,0.28,0.01,1.17,0,0,2,1.8,73,True,2
72,Chris Mepham,DEF,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,71,True,5
58,Ollie Watkins,FWD,8,8,91,74,0.41,0.0,1.54,1,0,1,7.6,72,False,3
586,Jorge Cuenca Barreno,DEF,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,72,True,3
355,Rico Lewis,DEF,8,2,47,90,0.0,0.12,0.97,0,0,1,4.5,80,False,2
592,Julián Araujo Zúñiga,DEF,8,1,45,45,0.0,0.01,0.22,0,0,0,0.9,71,True,5
436,Murillo Santiago Costa dos Santos,DEF,8,8,45,90,0.02,0.01,1.12,0,0,0,4.5,77,True,2
236,James Tarkowski,DEF,8,6,48,90,0.0,0.0,1.25,0,0,0,2.3,73,False,2
145,Joël Veltman,DEF,8,7,45,90,0.0,0.16,2.02,0,0,0,3.1,76,False,4
61,Jaidon Anthony,MID,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,71,True,5
462,Kamaldeen Sulemana,MID,8,1,50,12,0.02,0.0,0.28,0,0,1,1.2,78,True,2
509,Timo Werner,MID,8,1,62,20,0.04,0.0,0.07,0,0,0,2.0,79,True,2
49,Tyrone Mings,DEF,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,72,False,3
648,Ethan Wheatley,FWD,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,75,True,2
443,Matz Sels,GK,8,11,45,90,0.0,0.0,1.12,0,0,0,5.2,77,True,2
449,Ryan Yates,MID,8,3,49,90,0.28,0.04,1.12,0,0,0,7.8,77,True,2
364,Amad Diallo,MID,8,0,50,0,0.0,0.0,0.0,0,0,0,0.0,75,True,2
662,Josh Nichols,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,71,False,3
611,Sam Szmodics,MID,8,1,59,19,0.0,0.06,0.56,0,0,0,4.2,73,True,2
171,Malo Gusto,DEF,8,1,49,90,0.07,0.04,1.94,0,0,2,3.6,74,False,5
665,Nathan Butler-Oyedeji,FWD,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,71,False,3
446,Hwang Ui-jo,FWD,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,77,True,2
304,Jakub Stolarczyk,GK,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,78,False,2
404,Lloyd Kelly,DEF,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,76,True,2
623,Mateus Gonçalo Espanha Fernandes,MID,8,1,50,67,0.0,0.02,1.95,0,0,1,1.9,78,True,2
116,Valentín Barco,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,76,False,4
580,Dean Huijsen,DEF,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,71,True,5
655,Carlos Roberto Forbs Borges,MID,8,1,55,23,0.0,0.0,0.62,0,0,1,0.5,80,True,5
642,André Trindade da Costa Neto,MID,8,1,50,45,0.0,0.0,0.64,0,0,1,1.4,80,True,5
59,Max Aarons,DEF,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,71,True,5
334,Rhys Williams,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,74,True,4
512,Michail Antonio,FWD,8,2,54,60,0.0,0.0,1.51,0,0,4,0.4,79,False,4
127,Ibrahim Osman,MID,8,0,50,0,0.0,0.0,0.0,0,0,0,0.0,76,False,4
411,Lewis Miley,MID,8,0,50,0,0.0,0.0,0.0,0,0,0,0.0,76,True,2
477,Nathan Wood-Gordon,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,78,True,2
251,Rodrigo Muniz Carvalho,FWD,8,0,58,0,0.0,0.0,0.0,0,0,0,0.0,72,True,3
24,Benjamin White,DEF,8,0,63,90,0.0,0.01,1.82,0,0,2,1.2,71,False,3
263,Cameron Burgess,DEF,8,1,39,90,0.11,0.01,1.74,0,0,2,3.3,73,True,2
570,Abdul Fatawu,MID,8,4,54,31,0.17,0.34,0.45,0,1,0,8.3,78,False,2
336,Dominik Szoboszlai,MID,8,1,64,90,0.22,0.02,0.99,0,0,1,4.0,74,True,4
226,Tim Iroegbunam,MID,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,73,False,2
437,Neco Williams,DEF,8,1,44,12,0.0,0.02,0.22,0,0,0,1.9,77,True,2
174,Roméo Lavia,MID,8,1,45,52,0.0,0.01,1.84,0,0,2,1.2,74,False,5
28,Leon Bailey,MID,8,1,63,60,0.02,0.05,1.52,0,0,1,3.0,72,False,3
589,Niclas Füllkrug,FWD,8,0,67,0,0.0,0.0,0.0,0,0,0,0.0,79,False,4
392,Harvey Barnes,MID,8,1,65,25,0.03,0.17,0.55,0,0,0,2.5,76,True,2
491,Brennan Johnson,MID,8,2,66,90,0.89,0.04,0.78,0,0,1,7.2,79,True,2
601,Andrew Moran,MID,8,0,50,0,0.0,0.0,0.0,0,0,0,0.0,76,False,4
377,Harry Maguire,DEF,8,0,49,0,0.0,0.0,0.0,0,0,0,0.0,75,True,2
84,Mark Travers,GK,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,71,True,5
471,Will Smallbone,MID,8,1,50,22,0.0,0.0,1.26,0,0,2,0.2,78,True,2
179,Mykhailo Mudryk,MID,8,0,62,0,0.0,0.0,0.0,0,0,0,0.0,74,False,5
663,Imari Samuels,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,76,False,4
67,Hamed Traorè,MID,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,71,True,5
358,Stefan Ortega Moreno,GK,8,0,53,0,0.0,0.0,0.0,0,0,0,0.0,80,False,2
184,Renato Palma Veiga,MID,8,0,45,37,0.12,0.14,0.09,0,0,0,0.7,74,False,5
199,Eberechi Eze,MID,8,2,68,90,0.3,0.08,1.62,0,0,1,6.4,77,False,2
41,Samuel Iling-Junior,MID,8,0,54,0,0.0,0.0,0.0,0,0,0,0.0,72,False,3
42,Boubacar Kamara,MID,8,0,50,0,0.0,0.0,0.0,0,0,0,0.0,72,False,3
260,Ali Al-Hamadi,FWD,8,0,49,0,0.0,0.0,0.0,0,0,0,0.0,73,True,2
425,Willy Boly,DEF,8,0,43,0,0.0,0.0,0.0,0,0,0,0.0,77,True,2
450,Carlos Alcaraz Durán,MID,8,0,49,0,0.0,0.0,0.0,0,0,0,0.0,78,True,2
376,Victor Lindelöf,DEF,8,1,43,1,0.0,0.0,0.13,0,0,0,0.0,75,True,2
29,Ross Barkley,MID,8,1,52,15,0.11,0.01,0.24,0,0,0,2.3,72,False,3
330,James McConnell,MID,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,74,True,4
378,Kobbie Mainoo,MID,8,0,52,0,0.0,0.0,0.0,0,0,0,0.0,75,True,2
620,Ramón Sosa,MID,8,1,55,6,0.04,0.06,0.14,0,0,0,1.3,77,True,2
622,Sander Berge,MID,8,2,50,79,0.0,0.01,1.62,0,0,3,1.4,72,True,3
657,Maldini Kacurri,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,71,False,3
453,Adam Armstrong,FWD,8,0,52,0,0.0,0.0,0.0,0,0,0,0.0,78,True,2
517,Aaron Cresswell,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,79,False,4
405,Emil Krafth,DEF,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,76,True,2
8,Jakub Kiwior,DEF,8,0,48,43,0.0,0.0,1.69,0,0,2,0.3,71,False,3
86,Kristoffer Ajer,DEF,8,0,45,90,0.0,0.02,1.33,0,0,2,1.1,75,False,3
203,Will Hughes,MID,8,2,49,73,0.08,0.06,1.56,0,0,1,7.4,77,False,2
212,David Ozoh,MID,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,77,False,2
137,Jakub Moder,MID,8,0,44,0,0.0,0.0,0.0,0,0,0,0.0,76,False,4
280,Cieran Slicker,GK,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,73,True,2
186,Raheem Sterling,MID,8,1,67,36,0.0,0.0,0.14,0,0,0,1.2,71,False,3
252,Raúl Jiménez,FWD,8,7,56,90,0.74,0.0,1.68,1,0,3,9.3,72,True,3
483,Bryan Gil Salvatierra,MID,8,0,50,0,0.0,0.0,0.0,0,0,0,0.0,79,True,2
597,Myles Lewis-Skelly,MID,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,71,False,3
493,Giovani Lo Celso,MID,8,0,49,0,0.0,0.0,0.0,0,0,0,0.0,79,True,2
538,Tawanda Chirewa,MID,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,80,True,5
273,Cameron Humphreys,MID,8,0,45,0,0.0,0.0,0.0,0,0,0,0.0,73,True,2
238,Ashley Young,DEF,8,6,45,90,0.06,0.1,1.25,0,0,0,5.4,73,False,2
457,James Bree,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0.0,78,True,2
77,Alex Scott,MID,9,0,48,0,0.0,0.0,0.0,0,0,0,0.0,82,False,4
427,Carlos Miguel dos Santos Pereira,GK,9,0,43,0,0.0,0.0,0.0,0,0,0,0.0,88,False,2
22,Tomiyasu Takehiro,DEF,9,0,48,0,0.0,0.0,0.0,0,0,0,0.0,81,True,5
197,Malcolm Ebiowei,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,86,True,4
584,Ben Brereton Díaz,MID,9,0,51,0,0.0,0.0,0.0,0,0,0,0.0,89,False,5
52,Pau Torres,DEF,9,2,45,90,0.05,0.01,0.31,0,0,1,3.3,82,True,2
215,Joel Ward,DEF,9,0,43,0,0.0,0.0,0.0,0,0,0,0.0,86,True,4
609,Will Lankshear,FWD,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,86,False,2
550,Hwang Hee-chan,MID,9,0,61,0,0.0,0.0,0.0,0,0,0,0.0,84,False,3
610,Mikey Moore,MID,9,2,45,61,0.0,0.03,0.75,0,0,1,0.3,86,False,2
109,Hákon Valdimarsson,GK,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,83,True,2
75,Alex Paulsen,GK,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,82,False,4
553,João Victor Gomes da Silva,MID,9,2,49,90,0.03,0.01,1.31,0,0,2,2.4,84,False,3
182,Cole Palmer,MID,9,10,109,90,0.05,0.26,1.92,1,0,1,8.2,85,True,3
136,Mitoma Kaoru,MID,9,2,66,88,0.23,0.19,1.29,0,0,1,8.1,84,True,2
285,Boubakary Soumaré,MID,9,0,44,16,0.0,0.02,0.19,0,0,0,0.2,88,True,3
447,Chris Wood,FWD,9,13,63,80,0.35,0.01,0.76,2,0,1,12.3,88,False,2
448,Joe Worrall,DEF,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,88,False,2
214,Jeffrey Schlupp,MID,9,0,48,0,0.0,0.0,0.0,0,0,0,0.0,86,True,4
70,Milos Kerkez,DEF,9,2,44,80,0.02,0.09,1.81,0,0,1,4.5,82,False,4
133,Adrian Mazilu,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,84,True,2
142,Jason Steele,GK,9,0,44,0,0.0,0.0,0.0,0,0,0,0.0,84,True,2
568,Arijanet Muric,GK,9,2,44,90,0.0,0.0,4.11,0,0,4,5.1,83,False,3
669,Harvey Davies,GK,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,81,False,5
615,Carl Rushworth,GK,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,84,True,2
442,Ibrahim Sangaré,MID,9,0,44,0,0.0,0.0,0.0,0,0,0,0.0,88,False,2
373,Hannibal Mejbri,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,90,False,2
479,Brandon Austin,GK,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,86,False,2
288,Conor Coady,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,88,True,3
522,Wes Foderingham,GK,9,0,44,0,0.0,0.0,0.0,0,0,0,0.0,90,True,3
156,Armando Broja,FWD,9,0,54,0,0.0,0.0,0.0,0,0,0,0.0,87,True,2
147,Adam Webster,DEF,9,0,44,0,0.0,0.0,0.0,0,0,0,0.0,84,True,2
20,Thomas Partey,MID,9,2,50,90,0.0,0.02,0.85,0,0,2,3.0,81,True,5
259,Harry Wilson,MID,9,1,53,11,0.0,0.01,0.45,0,0,1,0.1,87,False,2
299,Kasey McAteer,MID,9,0,48,0,0.0,0.0,0.0,0,0,0,0.0,88,True,3
324,Curtis Jones,MID,9,2,53,90,0.07,0.01,1.03,0,0,2,2.8,81,False,5
264,Wes Burns,MID,9,1,49,55,0.06,0.01,3.98,0,0,4,1.5,83,False,3
634,Gustavo Nunes Fernandes Gomes,MID,9,0,49,0,0.0,0.0,0.0,0,0,0,0.0,83,True,2
97,Yunus Emre Konak,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,83,True,2
524,Max Kilman,DEF,9,2,45,90,0.37,0.0,2.12,0,0,1,3.8,90,True,3
143,Deniz Undav,FWD,9,0,55,0,0.0,0.0,0.0,0,0,0,0.0,84,True,2
390,Alex Murphy,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,85,False,4
269,George Edmundson,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,83,False,3
571,Sávio 'Savinho' Moreira de Oliveira,MID,9,6,65,90,0.07,0.87,0.21,0,0,0,14.9,89,True,2
520,Emerson Palmieri dos Santos,DEF,9,1,44,90,0.86,0.03,2.12,0,0,1,5.8,90,True,3
217,Abdoulaye Doucouré,MID,9,2,52,79,0.06,0.02,1.24,0,0,1,4.5,87,True,2
664,Alfie Pond,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,84,False,3
554,José Malheiro de Sá,GK,9,2,43,90,0.0,0.0,1.31,0,0,2,1.9,84,False,3
401,Alexander Isak,FWD,9,6,83,90,1.21,0.09,1.64,1,0,2,10.1,85,False,4
482,Yves Bissouma,MID,9,2,49,86,0.0,0.09,0.83,0,0,1,1.8,86,False,2
169,Conor Gallagher,MID,9,0,59,0,0.0,0.0,0.0,0,0,0,0.0,85,True,3
76,Philip Billing,MID,9,0,48,0,0.0,0.0,0.0,0,0,0,0.0,82,False,4
548,Gonçalo Manuel Ganchinho Guedes,MID,9,1,53,1,0.0,0.0,0.0,0,0,0,0.4,84,False,3
595,Brajan Gruda,MID,9,1,54,18,0.0,0.0,0.72,0,0,2,0.4,84,True,2
360,Rodrigo 'Rodri' Hernandez,MID,9,0,63,0,0.0,0.0,0.0,0,0,0,0.0,89,True,2
183,Đorđe Petrović,GK,9,0,44,0,0.0,0.0,0.0,0,0,0,0.0,85,True,3
645,Justin Devenny,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,86,True,4
542,Craig Dawson,DEF,9,4,44,90,0.34,0.0,1.31,0,1,2,4.9,84,False,3
192,Jordan Ayew,MID,9,0,52,22,0.0,0.01,0.65,0,0,0,0.2,88,True,3
79,Marcos Senesi,DEF,9,2,48,90,0.0,0.05,1.81,0,0,1,2.9,82,False,4
166,Kiernan Dewsbury-Hall,MID,9,0,56,0,0.0,0.0,0.0,0,0,0,0.0,85,True,3
43,Kaine Kesler-Hayden,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,82,True,2
353,João Cavaco Cancelo,DEF,9,0,53,0,0.0,0.0,0.0,0,0,0,0.0,89,True,2
515,Maxwel Cornet,MID,9,0,48,0,0.0,0.0,0.0,0,0,0,0.0,89,False,5
206,Jefferson Lerma Solís,MID,9,1,48,21,0.0,0.01,0.05,0,0,0,0.3,86,True,4
307,Jannik Vestergaard,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,88,True,3
305,Luke Thomas,DEF,9,0,39,0,0.0,0.0,0.0,0,0,0,0.0,88,True,3
366,Bruno Borges Fernandes,MID,9,2,82,90,0.46,0.28,2.98,0,0,2,8.1,90,False,2
81,Adam Smith,DEF,9,1,45,60,0.0,0.01,1.15,0,0,1,1.7,82,False,4
574,Miodrag Pivaš,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,85,False,4
124,Billy Gilmour,MID,9,0,50,0,0.0,0.0,0.0,0,0,0,0.0,84,True,2
375,Rasmus Højlund,FWD,9,2,69,90,0.44,0.02,2.98,0,0,2,5.5,90,False,2
421,Callum Wilson,FWD,9,0,69,0,0.0,0.0,0.0,0,0,0,0.0,85,False,4
587,Crysencio Summerville,MID,9,7,57,45,0.53,0.17,0.63,1,0,1,12.1,90,True,3
213,Jesurun Rak-Sakyi,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,86,True,4
501,Oliver Skipp,MID,9,0,49,0,0.0,0.0,0.0,0,0,0,0.0,88,True,3
530,Tomáš Souček,MID,9,1,50,45,0.02,0.01,0.63,0,0,1,2.2,90,True,3
461,Taylor Harwood-Bellis,DEF,9,2,40,90,0.0,0.0,2.95,0,0,1,4.4,89,False,5
513,Alphonse Areola,GK,9,0,44,0,0.0,0.0,0.0,0,0,0,0.0,90,True,3
380,Lisandro Martínez,DEF,9,1,45,90,0.0,0.01,2.98,0,0,2,2.2,90,False,2
497,Richarlison de Andrade,FWD,9,0,68,28,0.0,0.0,0.08,0,0,0,0.5,86,False,2
350,Joško Gvardiol,DEF,9,9,61,90,0.07,0.16,0.21,0,0,0,8.8,89,True,2
266,Harry Clarke,DEF,9,-5,40,68,0.0,0.02,3.26,0,0,4,0.1,83,False,3
191,Joachim Andersen,DEF,9,0,43,0,0.0,0.0,0.0,0,0,0,0.0,87,False,2
157,Moisés Caicedo Corozo,MID,9,2,49,90,0.08,0.04,1.92,0,0,1,4.8,85,True,3
368,Carlos Henrique Casimiro,MID,9,10,48,90,0.4,0.29,2.98,1,0,2,15.1,90,False,2
627,Roman Dixon,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,87,True,2
38,Jhon Durán,FWD,9,1,62,33,0.29,0.0,0.12,0,0,1,2.9,82,True,2
402,Jacob Murphy,MID,9,1,51,22,0.0,0.0,0.41,0,0,0,0.4,85,False,4
410,Sean Longstaff,MID,9,0,47,22,0.0,0.0,0.41,0,0,0,0.9,85,False,4
33,Leander Dendoncker,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,82,True,2
159,Trevoh Chalobah,DEF,9,8,44,90,0.0,0.0,0.72,0,0,0,2.0,86,True,4
467,Ryan Manning,DEF,9,2,43,76,0.0,0.01,2.39,0,0,1,0.9,89,False,5
231,Vitalii Mykolenko,DEF,9,2,43,90,0.0,0.13,1.26,0,0,1,4.6,87,True,2
63,Ryan Christie,MID,9,2,49,80,0.0,0.07,1.81,0,0,1,2.1,82,False,4
545,Fábio Silva,FWD,9,0,50,0,0.0,0.0,0.0,0,0,0,0.0,84,False,3
152,Kepa Arrizabalaga,GK,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,82,False,4
102,Frank Onyeka,MID,9,0,49,0,0.0,0.0,0.0,0,0,0,0.0,83,True,2
237,Youssef Ramalho Chermiti,FWD,9,0,49,0,0.0,0.0,0.0,0,0,0,0.0,87,True,2
433,Morgan Gibbs-White,MID,9,0,63,0,0.0,0.0,0.0,0,0,0,0.0,88,False,2
177,Noni Madueke,MID,9,1,65,66,0.08,0.18,1.55,0,0,1,8.7,85,True,3
559,Nélson Cabral Semedo,DEF,9,1,45,90,0.04,0.01,1.31,0,0,2,7.3,84,False,3
544,Tommy Doyle,MID,9,5,48,90,0.23,0.02,1.31,0,1,2,3.9,84,False,3
374,Tom Heaton,GK,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,90,False,2
481,Lucas Bergvall,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,86,False,2
188,Lesley Ugochukwu,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,89,False,5
123,Evan Ferguson,FWD,9,7,55,17,0.08,0.0,0.72,1,0,2,5.0,84,True,2
370,Christian Eriksen,MID,9,2,54,78,0.02,0.1,2.01,0,0,1,3.0,90,False,2
523,Danny Ings,FWD,9,8,50,19,0.19,0.0,0.56,0,2,1,3.5,90,True,3
535,Jean-Ricner Bellegarde,MID,9,0,50,0,0.0,0.0,0.0,0,0,0,0.0,84,False,3
253,Tim Ream,DEF,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,87,False,2
153,Benoît Badiashile,DEF,9,0,43,0,0.0,0.0,0.0,0,0,0,0.0,85,True,3
486,Radu Drăgușin,DEF,9,0,43,0,0.0,0.0,0.0,0,0,0,0.0,86,False,2
472,Jack Stephens,DEF,9,2,40,90,0.0,0.01,2.95,0,0,1,2.8,89,False,5
354,Mateo Kovačić,MID,9,2,56,90,0.18,0.13,0.21,0,0,0,4.3,89,True,2
431,Nicolás Domínguez,MID,9,1,48,90,0.28,0.02,0.76,0,0,1,5.1,88,False,2
318,Ben Doak,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,81,False,5
348,Phil Foden,MID,9,3,92,90,0.18,0.72,0.21,0,0,0,10.5,89,True,2
382,Mason Mount,MID,9,0,63,0,0.0,0.0,0.0,0,0,0,0.0,90,False,2
9,Gabriel Martinelli Silva,MID,9,2,70,84,0.06,0.39,0.85,0,0,2,3.9,81,True,5
600,Yasin Ayari,MID,9,2,50,90,0.05,0.13,1.36,0,0,2,6.5,84,True,2
633,Mikel Merino,MID,9,8,60,90,0.4,0.04,0.85,1,0,2,8.1,81,True,5
117,Facundo Buonanotte,MID,9,2,50,90,0.12,0.09,1.73,0,0,3,7.5,88,True,3
325,Caoimhin Kelleher,GK,9,1,44,90,0.0,0.0,1.03,0,0,2,0.9,81,False,5
139,Odeluga Offiah,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,84,True,2
56,Lino da Cruz Sousa,DEF,9,0,40,0,0.0,0.0,0.0,0,0,0,0.0,82,True,2
118,Amario Cozier-Duberry,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,84,True,2
487,Emerson Leite de Souza Junior,DEF,9,0,45,0,0.0,0.0,0.0,0,0,0,0.0,86,False,2
4,Kai Havertz,FWD,9,2,82,90,0.17,0.47,0.85,0,0,2,4.7,81,True,5
